Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
03:23:33:31.060,61,0.1229403466,0.1234877855,0.0048895068,0.0000000000,0.0000000000,0.0752105489,0.0000000000,0.1237050369,0.1235959232,0.0000000000,0.0000000000,0.0000000000,0.0752128288,0.0000000000,0.0282606613,0.0141734360,0.0000000000,0.0091261696,0.0071570608,0.0194017366,0.0531042144,0.0000000000,0.1471385360,0.5248359442,0.6564385295,0.0000000000,0.0000000000,0.0874330550,0.1398458332,0.0347612910,0.0591206849,0.1666586846,0.0074884580,0.3404738903,0.2501552403,0.1424645483,0.1482592374,0.0536620505,0.0653194562,0.0501303636,0.1057048291,0.2805221081,0.2817319334,0.0373328216,0.0000000000,0.0000000000,0.0596716478,0.1857666820,0.3288946450,0.2229115218,0.3255863786,0.0000000381,0.0268832967,0.0118642896,0.2293783128,0.0039462820,0.0580309778,-0.0006801733,0.0023538172,0.0580603480,0.0027982150
03:23:33:32.060,61,0.1233272254,0.1238286719,0.0043932395,0.0000000000,0.0000000000,0.0750603229,0.0000000000,0.1240488514,0.1239296943,0.0000000000,0.0000000000,0.0000000000,0.0750637949,0.0000000000,0.0283803623,0.0143567519,0.0000000000,0.0091739995,0.0072769853,0.0191629436,0.0503620431,0.0000000000,0.1330397129,0.5470744967,0.6689898372,0.0000000000,0.0000000000,0.0880567655,0.1395430863,0.0349017829,0.0583635122,0.1658621579,0.0072447914,0.3395408094,0.2495095879,0.1418705583,0.1478483081,0.0546889789,0.0658528581,0.0517332964,0.1068735421,0.2816465795,0.2827873826,0.0370461233,0.0000000000,0.0000000000,0.0585710146,0.2009162307,0.3429743052,0.2283494622,0.3297835290,0.0000000283,0.0268478319,0.0112833679,0.2337798476,0.0036781561,0.0581888705,-0.0007378091,0.0020744279,0.0582183003,0.0027485411
03:23:33:33.060,61,0.1236731783,0.1240607873,0.0036731875,0.0000000000,0.0000000000,0.0749474093,0.0000000000,0.1243508905,0.1241513640,0.0000000000,0.0000000000,0.0000000000,0.0749522969,0.0000000000,0.0284182802,0.0144561930,0.0000000000,0.0091700973,0.0073302910,0.0188693386,0.0481969751,0.0000000000,0.1181118190,0.5612838864,0.6783051491,0.0000000000,0.0000000000,0.0893442780,0.1393602937,0.0350246504,0.0573279224,0.1651283652,0.0069514653,0.3391031623,0.2493485510,0.1415863782,0.1477205306,0.0554241091,0.0662711635,0.0537428893,0.1082159355,0.2827224433,0.2837652564,0.0367293842,0.0000000000,0.0000000000,0.0577306822,0.2112731785,0.3516554236,0.2328344584,0.3326381445,0.0000000230,0.0267934948,0.0105445385,0.2380234301,0.0032878146,0.0582946539,-0.0008191043,0.0016701147,0.0583240688,0.0026713102
03:23:33:34.059,61,0.1240739599,0.1252693534,0.0033328040,0.0000000000,0.0000000000,0.0747056529,0.0000000000,0.1247082129,0.1253557205,0.0000000000,0.0000000000,0.0000000000,0.0747119486,0.0000000000,0.0283837877,0.0144923385,0.0000000000,0.0091449749,0.0073795849,0.0185542069,0.0461125188,0.0000000000,0.1114116609,0.5743764639,0.6868826747,0.0000000000,0.0000000000,0.0902304202,0.1391513944,0.0351261497,0.0563597344,0.1643405706,0.0066105542,0.3388511539,0.2493560761,0.1412501037,0.1474971920,0.0561129451,0.0666801482,0.0560597517,0.1103159413,0.2835539579,0.2845450342,0.0364424065,0.0000000000,0.0000000000,0.0567489341,0.2183355093,0.3579216003,0.2368735075,0.3352200985,0.0000000231,0.0265725385,0.0095066354,0.2418063283,0.0030998997,0.0588610917,-0.0008698753,0.0014747716,0.0588905513,0.0026555979
03:23:33:35.059,61,0.1246137545,0.1262129545,0.0036161940,0.0000000000,0.0000000000,0.0745158345,0.0000000000,0.1252077669,0.1263043284,0.0000000000,0.0000000000,0.0000000000,0.0745236054,0.0000000000,0.0283220205,0.0144773368,0.0000000000,0.0091095865,0.0074451282,0.0182763916,0.0449079052,0.0000000000,0.1080773398,0.5799341202,0.6921538711,0.0000000000,0.0000000000,0.0909249932,0.1388643831,0.0352502912,0.0555910319,0.1636155248,0.0062563978,0.3388227522,0.2495597601,0.1409906745,0.1473528743,0.0567651987,0.0671066418,0.0580691285,0.1135046780,0.2840139866,0.2849726379,0.0362359323,0.0000000000,0.0000000000,0.0559947938,0.2246202677,0.3673577905,0.2412366122,0.3410056829,0.0000000276,0.0266593806,0.0083173662,0.2451266497,0.0032595005,0.0593058914,-0.0008474300,0.0016298778,0.0593353808,0.0027057934
03:23:33:36.059,61,0.1252057999,0.1265346110,0.0039279377,0.0000000000,0.0000000000,0.0743496791,0.0000000000,0.1257622540,0.1266310811,0.0000000000,0.0000000000,0.0000000000,0.0743586421,0.0000000000,0.0282328464,0.0143428640,0.0000000000,0.0090512875,0.0074899974,0.0180215277,0.0440489799,0.0000000000,0.1060271338,0.5866057873,0.6969707012,0.0000000000,0.0000000000,0.0915981233,0.1385909319,0.0353388526,0.0548476614,0.1629837751,0.0058937925,0.3390955627,0.2500681281,0.1410120726,0.1474840194,0.0573630817,0.0674842820,0.0599550232,0.1158576459,0.2842695117,0.2851977050,0.0360466354,0.0000000000,0.0000000000,0.0554698184,0.2325953990,0.3746889234,0.2445393801,0.3443557322,0.0000000391,0.0269748345,0.0077478737,0.2486341894,0.0034426413,0.0594585240,-0.0008135652,0.0018032566,0.0594879985,0.0027474877
03:23:33:37.058,61,0.1256626993,0.1274660528,0.0048360326,0.0000000000,0.0000000000,0.0739408359,0.0000000000,0.1261835396,0.1275769323,0.0000000000,0.0000000000,0.0000000000,0.0739506632,0.0000000000,0.0281490553,0.0141377281,0.0000000000,0.0090023931,0.0075315936,0.0177648570,0.0434613600,0.0000000000,0.1047617123,0.5936499834,0.7019780874,0.0000000000,0.0000000000,0.0922918692,0.1384383142,0.0354152769,0.0541526638,0.1623041034,0.0055370512,0.3393645585,0.2505629957,0.1410205662,0.1475909501,0.0579275526,0.0678466409,0.0611229762,0.1172140688,0.2824020684,0.2832005322,0.0358017385,0.0000000000,0.0000000000,0.0550352447,0.2356492430,0.3775880635,0.2459903657,0.3458082378,0.0000000543,0.0279774629,0.0074778050,0.2522385716,0.0039566625,0.0599005222,-0.0007184991,0.0023082383,0.0599300563,0.0028691324
03:23:33:38.058,61,0.1261492223,0.1282755584,0.0065182438,0.0000000000,0.0000000000,0.0735608339,0.0000000000,0.1266388595,0.1284124702,0.0000000000,0.0000000000,0.0000000000,0.0735713169,0.0000000000,0.0281160008,0.0138211995,0.0000000000,0.0089970743,0.0075961417,0.0175467003,0.0431430452,0.0000000000,0.1038144678,0.5986394882,0.7054836154,0.0000000000,0.0000000000,0.0929885581,0.1382984221,0.0355298184,0.0535246059,0.1617597938,0.0052047884,0.3397460580,0.2511397302,0.1410582364,0.1477401853,0.0585344918,0.0682522431,0.0620378852,0.1181920096,0.2771360874,0.2777909636,0.0355997048,0.0000000000,0.0000000000,0.0547853932,0.2382480949,0.3794484138,0.2468173802,0.3465563953,0.0000000813,0.0293439887,0.0080249533,0.2560045421,0.0049001705,0.0602889806,-0.0005340390,0.0032471344,0.0603185594,0.0030775345
03:23:33:39.058,61,0.1277163923,0.1293573976,0.0082757529,0.0000000000,0.0000000000,0.0732457638,0.0000000000,0.1280664206,0.1295219064,0.0000000000,0.0000000000,0.0000000000,0.0732565895,0.0000000000,0.0281648338,0.0134561080,0.0000000000,0.0090235285,0.0076968847,0.0173537731,0.0428377651,0.0000000000,0.1030940637,0.6053957939,0.7101382613,0.0000000000,0.0000000000,0.0936510414,0.1381701976,0.0356670134,0.0529642291,0.1612392515,0.0048952773,0.3399675786,0.2515467107,0.1410324126,0.1478264034,0.0592464581,0.0687699169,0.0627690926,0.1189227104,0.2725459337,0.2730940878,0.0354201086,0.0000000000,0.0000000000,0.0545262583,0.2422610223,0.3819770217,0.2473788410,0.3470389843,0.0000001161,0.0309023932,0.0082163364,0.2595597208,0.0058866199,0.0608061105,-0.0003425425,0.0042269081,0.0608356893,0.0033008265
03:23:33:40.058,61,0.1311586797,0.1299465150,0.0094717843,0.0000000000,0.0000000000,0.0730708018,0.0000000000,0.1313675195,0.1301297396,0.0000000000,0.0000000000,0.0000000000,0.0730817094,0.0000000000,0.0282694120,0.0130144311,0.0000000000,0.0091083236,0.0078307120,0.0172063392,0.0426429994,0.0000000000,0.1023527831,0.6087851524,0.7121514082,0.0000000000,0.0000000000,0.0942816809,0.1379997432,0.0357847400,0.0524001718,0.1607944369,0.0046294332,0.3402497172,0.2519484758,0.1411149353,0.1480075121,0.0599578023,0.0692760348,0.0633696392,0.1193979681,0.2688812017,0.2693397701,0.0352617092,0.0000000000,0.0000000000,0.0544228330,0.2471377552,0.3844092488,0.2477968931,0.3472663760,0.0000001472,0.0323029198,0.0082876757,0.2631263435,0.0065579917,0.0610890239,-0.0002102954,0.0048941746,0.0611185580,0.0034503411
03:23:33:41.058,61,0.1339507103,0.1315844655,0.0112233302,0.0000000000,0.0000000000,0.0728193149,0.0000000000,0.1340955347,0.1317958981,0.0000000000,0.0000000000,0.0000000000,0.0728302673,0.0000000000,0.0283155888,0.0125698056,0.0000000000,0.0091743516,0.0079373270,0.0170616414,0.0425836854,0.0000000000,0.1016633660,0.6121140122,0.7139061689,0.0000000000,0.0000000000,0.0948995575,0.1378710717,0.0358468592,0.0518235154,0.1602738202,0.0043560928,0.3407572210,0.2525169849,0.1412502676,0.1482418329,0.0605759174,0.0696921200,0.0639155656,0.1197978854,0.2660634220,0.2664663196,0.0351372622,0.0000000000,0.0000000000,0.0543794036,0.2500769794,0.3859975934,0.2481123358,0.3473633826,0.0000001733,0.0331488065,0.0080910921,0.2667132318,0.0075395256,0.0618678331,-0.0000227799,0.0058678687,0.0618974715,0.0036862777
03:23:33:42.058,61,0.1455474049,0.1389054805,0.0146667529,0.0000000000,0.0000000000,0.0724385008,0.0000000000,0.1456931084,0.1391775757,0.0000000000,0.0000000000,0.0000000000,0.0724494755,0.0000000000,0.0283202231,0.0121422997,0.0000000000,0.0092264600,0.0080590313,0.0169464611,0.0425810926,0.0000000000,0.1011503339,0.6169102788,0.7170994878,0.0000000000,0.0000000000,0.0953384265,0.1376129091,0.0358582474,0.0512511954,0.1597734094,0.0040634261,0.3413179517,0.2531412542,0.1414382458,0.1485460997,0.0612211823,0.0701517314,0.0645301715,0.1203918979,0.2631481588,0.2635198832,0.0351108871,0.0000000000,0.0000000000,0.0543239303,0.2542518675,0.3914727569,0.2486492693,0.3478269577,0.0000001553,0.0340061709,0.0072908401,0.2698974013,0.0094534224,0.0653276891,0.0003165063,0.0077623427,0.0653575361,0.0042444295
03:23:33:43.057,61,0.1807246804,0.1558742374,0.0173378903,0.0000000000,0.0000000000,0.0721334368,0.0000000000,0.1810631901,0.1562083513,0.0000000000,0.0000000000,0.0000000000,0.0721443594,0.0000000000,0.0282246079,0.0118037984,0.0000000000,0.0092517817,0.0081913918,0.0168684181,0.0426845178,0.0000000000,0.1010447294,0.6189720631,0.7195790410,0.0000000000,0.0000000000,0.0955341011,0.1371671110,0.0358199328,0.0506706052,0.1593774259,0.0037554144,0.3419633508,0.2540585399,0.1417431831,0.1490133852,0.0618718639,0.0706407949,0.0652291402,0.1223416552,0.2599787116,0.2603587508,0.0353940018,0.0000000000,0.0000000000,0.0543079861,0.2647244930,0.4125068188,0.2529098094,0.3549413979,0.0000001178,0.0346332937,0.0071375221,0.2734386027,0.0109084733,0.0733203888,0.0005061412,0.0091748126,0.0733506083,0.0049415338
03:23:33:44.057,61,0.1907682121,0.1617992073,0.0176633131,0.0000000000,0.0000000000,0.0720317587,0.0000000000,0.1911470443,0.1621458232,0.0000000000,0.0000000000,0.0000000000,0.0720425919,0.0000000000,0.0282118767,0.0114460243,0.0000000000,0.0092890449,0.0083099268,0.0167666972,0.0425805710,0.0000000000,0.1006834358,0.6264283061,0.7241587043,0.0000000000,0.0000000000,0.0958521813,0.1368484795,0.0357867964,0.0500725806,0.1593440622,0.0034637346,0.3426683843,0.2557055056,0.1421758682,0.1496181637,0.0625655130,0.0711457208,0.0659236237,0.1233316362,0.2579517066,0.2583191097,0.0356771760,0.0000000000,0.0000000000,0.0543302074,0.2745296061,0.4204793870,0.2553475201,0.3572878838,0.0000000794,0.0346545875,0.0074206591,0.2768952250,0.0110838227,0.0761079192,0.0005045221,0.0093271285,0.0761382729,0.0051154313
03:23:33:45.057,61,0.1956326067,0.1652671546,0.0173265766,0.0000000000,0.0000000000,0.0719963610,0.0000000000,0.1960250884,0.1656124443,0.0000000000,0.0000000000,0.0000000000,0.0720070750,0.0000000000,0.0281428304,0.0110530620,0.0000000000,0.0092944661,0.0084060263,0.0166559573,0.0423774160,0.0000000000,0.0994036123,0.6370242238,0.7291156054,0.0000000000,0.0000000000,0.0961942300,0.1365039349,0.0357391760,0.0494409204,0.1592058986,0.0031547723,0.3434268534,0.2572392821,0.1425995827,0.1501952261,0.0631910264,0.0715605468,0.0666383728,0.1240388528,0.2565434575,0.2568868697,0.0359312892,0.0000000000,0.0000000000,0.0543501191,0.2810804844,0.4244438112,0.2567655444,0.3584893644,0.0000000386,0.0346332416,0.0071430206,0.2797032297,0.0108881630,0.0777363330,0.0004376494,0.0091218501,0.0777667910,0.0051520714
03:23:33:46.057,61,0.1979257315,0.1703711897,0.0169016272,0.0000000000,0.0000000000,0.0718942285,0.0000000000,0.1983169764,0.1707156152,0.0000000000,0.0000000000,0.0000000000,0.0719048530,0.0000000000,0.0280166250,0.0106076682,0.0000000000,0.0092988741,0.0085086031,0.0165411048,0.0421265885,0.0000000000,0.0939635560,0.6511092782,0.7349447012,0.0000000000,0.0000000000,0.0966331363,0.1361570656,0.0357027389,0.0487733334,0.1589738131,0.0028242550,0.3441876173,0.2584767044,0.1430308968,0.1507484466,0.0638606846,0.0719812438,0.0678161681,0.1245857999,0.2552396655,0.2555370629,0.0361711234,0.0000000000,0.0000000000,0.0543384142,0.2878682315,0.4266879857,0.2579201460,0.3589333594,0.0000000299,0.0339336060,0.0068351999,0.2823121548,0.0106448224,0.0801333636,0.0003480236,0.0088591427,0.0801639706,0.0052137193
03:23:33:47.057,61,0.1985323876,0.1755876392,0.0160667207,0.0000000000,0.0000000000,0.0715886652,0.0000000000,0.1988558322,0.1759243160,0.0000000000,0.0000000000,0.0000000000,0.0715992600,0.0000000000,0.0277800113,0.0101549625,0.0000000000,0.0092974240,0.0086558005,0.0164458435,0.0418339670,0.0000000000,0.0891037285,0.6590720415,0.7388650775,0.0000000000,0.0000000000,0.0969806835,0.1356691271,0.0356895626,0.0481350124,0.1581420749,0.0024752272,0.3446246386,0.2591080368,0.1431462914,0.1509361714,0.0645722747,0.0724567100,0.0695504472,0.1251294315,0.2542480528,0.2545119822,0.0364002325,0.0000000000,0.0000000000,0.0540829152,0.2908845246,0.4277488887,0.2593584955,0.3590217233,0.0000000402,0.0325971842,0.0065306574,0.2844387889,0.0101598958,0.0825807750,0.0002013505,0.0083673559,0.0826114565,0.0052245748
03:23:33:48.057,61,0.1967416108,0.1785351932,0.0148802428,0.0000000000,0.0000000000,0.0710967928,0.0000000000,0.1969475895,0.1788551658,0.0000000000,0.0000000000,0.0000000000,0.0711073354,0.0000000000,0.0274513103,0.0096917152,0.0000000000,0.0092940265,0.0088247051,0.0163642112,0.0416352488,0.0000000000,0.0846685991,0.6644012332,0.7411566973,0.0000000000,0.0000000000,0.0972951353,0.1351130009,0.0356699824,0.0475041196,0.1561020762,0.0021199076,0.3448829055,0.2594445348,0.1430595815,0.1508569568,0.0652681589,0.0729289427,0.0714953765,0.1256621778,0.2533777058,0.2536201179,0.0366246328,0.0000000000,0.0000000000,0.0536983870,0.2927795351,0.4280695915,0.2608261406,0.3587960303,0.0000000518,0.0307401270,0.0066303089,0.2864207029,0.0094709732,0.0839593560,0.0000223152,0.0076913610,0.0839901417,0.0051382999
03:23:33:49.057,61,0.1947343498,0.1798672974,0.0135503188,0.0000000000,0.0000000000,0.0705937520,0.0000000000,0.1948583871,0.1801611930,0.0000000000,0.0000000000,0.0000000000,0.0706041679,0.0000000000,0.0271146428,0.0091559952,0.0000000000,0.0093417959,0.0090710912,0.0163277891,0.0414262600,0.0000000000,0.0763634965,0.6712005138,0.7427181602,0.0000000000,0.0000000000,0.0975911319,0.1342955977,0.0356778726,0.0468507744,0.1541220397,0.0017792035,0.3447688818,0.2593205571,0.1426790804,0.1504208297,0.0664451197,0.0735104010,0.0737889409,0.1260747015,0.2525567412,0.2527774274,0.0368566066,0.0000000000,0.0000000000,0.0532249808,0.2973514795,0.4281124473,0.2629808486,0.3582339585,0.0000000627,0.0282504335,0.0071562082,0.2885898054,0.0086751971,0.0845755339,-0.0001704942,0.0069438033,0.0846085697,0.0049969605
03:23:33:50.057,61,0.1937086135,0.1800004840,0.0116713708,0.0000000000,0.0000000000,0.0702431798,0.0000000000,0.1938001066,0.1802625805,0.0000000000,0.0000000000,0.0000000000,0.0702534392,0.0000000000,0.0267945807,0.0085549112,0.0000000000,0.0094493413,0.0093953731,0.0163528435,0.0411855020,0.0000000000,0.0706751719,0.6747954488,0.7437249422,0.0000000000,0.0000000000,0.0978267491,0.1330307275,0.0357254967,0.0462465957,0.1521369815,0.0014688215,0.3444023132,0.2588698268,0.1418141723,0.1489055604,0.0677375719,0.0741651580,0.0755002424,0.1263781190,0.2517748177,0.2519759834,0.0371418893,0.0000000000,0.0000000000,0.0526524484,0.3028782308,0.4281277657,0.2651849389,0.3573523164,0.0000000856,0.0254120808,0.0075600892,0.2904951572,0.0075964127,0.0846272409,-0.0004193899,0.0058964193,0.0846602768,0.0047589247
03:23:33:51.057,61,0.1928864568,0.1809035987,0.0104180668,0.0000000000,0.0000000000,0.0699265152,0.0000000000,0.1929594129,0.1811453104,0.0000000000,0.0000000000,0.0000000000,0.0699365661,0.0000000000,0.0263786484,0.0079502948,0.0000000000,0.0095839035,0.0097793685,0.0164491348,0.0411524735,0.0000000000,0.0664776564,0.6764904261,0.7440750003,0.0000000000,0.0000000000,0.0978294984,0.1300165951,0.0357422978,0.0456410795,0.1478617489,0.0011647083,0.3440716565,0.2583040893,0.1395790577,0.1456718147,0.0685601160,0.0746882483,0.0773216113,0.1266882420,0.2510201335,0.2512026131,0.0374478735,0.0000000000,0.0000000000,0.0519267172,0.3057914078,0.4278513491,0.2682324648,0.3565962613,0.0000001040,0.0227186047,0.0073093697,0.2923485041,0.0068863537,0.0850446522,-0.0005904753,0.0051939264,0.0850776732,0.0046169446
03:23:33:52.056,61,0.1920832396,0.1822839081,0.0089889979,0.0000000000,0.0000000000,0.0694577545,0.0000000000,0.1921451837,0.1825026423,0.0000000000,0.0000000000,0.0000000000,0.0694676116,0.0000000000,0.0259271078,0.0073318304,0.0000000000,0.0097266734,0.0101652695,0.0165479183,0.0411248393,0.0000000000,0.0617016219,0.6776707172,0.7442113757,0.0000000000,0.0000000000,0.0978161916,0.1278685927,0.0357404128,0.0450193584,0.1447003633,0.0008623573,0.3437369168,0.2576780915,0.1371805072,0.1425018311,0.0692411214,0.0751511008,0.0789174363,0.1268958449,0.2501428425,0.2502727509,0.0377310179,0.0000000000,0.0000000000,0.0508701280,0.3073841035,0.4259679317,0.2697105706,0.3536976576,0.0000001072,0.0202996191,0.0067773536,0.2939244211,0.0060815942,0.0856854022,-0.0007884251,0.0043914281,0.0857185125,0.0044614659
03:23:33:53.056,61,0.1914383471,0.1834297925,0.0064830510,0.0000000000,0.0000000000,0.0689557344,0.0000000000,0.1914930791,0.1836068034,0.0000000000,0.0000000000,0.0000000000,0.0689654127,0.0000000000,0.0254655387,0.0067293225,0.0000000000,0.0098672537,0.0105338348,0.0166333336,0.0410843603,0.0000000000,0.0551729128,0.6808542013,0.7444382310,0.0000000000,0.0000000000,0.0978669301,0.1264986992,0.0357328244,0.0443564206,0.1420779824,0.0005563946,0.3435101807,0.2571029365,0.1353549957,0.1401445866,0.0698428452,0.0755448267,0.0803909004,0.1269591451,0.2489752620,0.2490431815,0.0379539877,0.0000000000,0.0000000000,0.0497371219,0.3086079359,0.4232955575,0.2708229721,0.3496372104,0.0000001119,0.0180816650,0.0062610358,0.2954100072,0.0046671778,0.0862103105,-0.0011262600,0.0029905438,0.0862433761,0.0041612857
03:23:33:54.057,61,0.1908401549,0.1846385896,0.0040268358,0.0000000000,0.0000000000,0.0684698969,0.0000000000,0.1908895224,0.1847744882,0.0000000000,0.0000000000,0.0000000000,0.0684793964,0.0000000000,0.0249885749,0.0061908420,0.0000000000,0.0100015476,0.0108892173,0.0167276692,0.0410690680,0.0000000000,0.0497390106,0.6828634739,0.7445394397,0.0000000000,0.0000000000,0.0978978276,0.1251678169,0.0357293226,0.0436815545,0.1402174979,0.0002487839,0.3434585929,0.2566458285,0.1334854364,0.1379463226,0.0703323334,0.0758477449,0.0819606930,0.1269878447,0.2479139566,0.2479327470,0.0381873660,0.0000000000,0.0000000000,0.0485929959,0.3101943433,0.4214895666,0.2723064721,0.3470088840,0.0000000976,0.0162068214,0.0061244294,0.2967904508,0.0032733604,0.0867653936,-0.0014615534,0.0016174056,0.0867985338,0.0038672681
03:23:33:55.056,61,0.1903074235,0.1867887378,0.0019061951,0.0000000000,0.0000000000,0.0679030344,0.0000000000,0.1903523803,0.1868897527,0.0000000000,0.0000000000,0.0000000000,0.0679123700,0.0000000000,0.0244815834,0.0057113720,0.0000000000,0.0101168910,0.0112069538,0.0168141015,0.0411235318,0.0000000000,0.0457735397,0.6841223240,0.7445049286,0.0000000000,0.0000000000,0.0979250297,0.1240857169,0.0356867276,0.0429740585,0.1388893574,0.0000000000,0.3436102271,0.2563718259,0.1323253810,0.1366116256,0.0706835091,0.0760195553,0.0834764093,0.1270179451,0.2470391840,0.2470346838,0.0383968800,0.0000000000,0.0000000000,0.0476135164,0.3112192750,0.4193077683,0.2741594613,0.3454259634,0.0000000773,0.0142738167,0.0060493052,0.2981020510,0.0020750426,0.0877649933,-0.0017635860,0.0004273877,0.0877981037,0.0036326195
03:23:33:56.057,61,0.1898941994,0.1886451989,0.0000000000,0.0000000000,0.0000000000,0.0673676208,0.0000000000,0.1899355948,0.1887067854,0.0000000000,0.0000000000,0.0000000000,0.0673768073,0.0000000000,0.0239911359,0.0052704778,0.0000000000,0.0102142282,0.0114826951,0.0168873183,0.0412227362,0.0000000000,0.0436174981,0.6850990057,0.7444193959,0.0000000000,0.0000000000,0.0979773328,0.1232495978,0.0356170908,0.0422924086,0.1379160732,0.0000000000,0.3437929451,0.2561695278,0.1315112263,0.1357093304,0.0709735230,0.0761431605,0.0845005885,0.1270082593,0.2462961674,0.2462765872,0.0385630801,0.0000000000,0.0000000000,0.0468492173,0.3120310307,0.4176240861,0.2752780914,0.3440120220,0.0000000697,0.0124507807,0.0061147138,0.2995961308,0.0007532798,0.0886255354,-0.0020935461,-0.0008989573,0.0886587352,0.0033579939
03:23:33:57.056,61,0.1894482970,0.1905439347,0.0000000000,0.0000000000,0.0000000000,0.0668116957,0.0000000000,0.1894868314,0.1905696839,0.0014954280,0.0000000000,0.0000000000,0.0668207705,0.0000000000,0.0235186126,0.0049342895,0.0000000000,0.0102476273,0.0116542680,0.0168767497,0.0411010422,0.0000000000,0.0422646292,0.6866596341,0.7445536256,0.0000000000,0.0000000000,0.0981552526,0.1226963326,0.0355028622,0.0416088440,0.1371972859,0.0000000000,0.3438457847,0.2559736371,0.1309059858,0.1350632757,0.0711921975,0.0761912316,0.0852555260,0.1268992722,0.2456872314,0.2456572801,0.0386458561,0.0000000000,0.0000000000,0.0461697206,0.3125268817,0.4162064493,0.2760853171,0.3427667618,0.0000000655,0.0106689557,0.0060541481,0.3008180559,-0.0004395619,0.0895073712,-0.0023961738,-0.0020999461,0.0895406008,0.0031112251
03:23:33:58.055,61,0.1890020669,0.1934936196,0.0000000000,0.0000000000,0.0000000000,0.0661436617,0.0000000000,0.1890383065,0.1934611350,0.0048577259,0.0000000000,0.0000000000,0.0661527067,0.0000000000,0.0230551902,0.0047123251,0.0000000000,0.0102551188,0.0117958421,0.0168451294,0.0408686213,0.0000000000,0.0415525921,0.6876415014,0.7448151112,0.0000000000,0.0000000000,0.0982716903,0.1222344115,0.0353616811,0.0409798883,0.1364938468,0.0000000000,0.3436777890,0.2556226552,0.1303132772,0.1344683915,0.0713755190,0.0762360990,0.0858320221,0.1268237680,0.2450480163,0.2450114191,0.0387007594,0.0000000000,0.0000000000,0.0454825610,0.3126080334,0.4150600731,0.2767461538,0.3419497609,0.0000000644,0.0090130530,0.0059624314,0.3021753430,-0.0023485534,0.0908772349,-0.0028839265,-0.0040265247,0.0909105241,0.0027090595
03:23:33:59.055,61,0.1887023300,0.1966736019,0.0000000000,0.0000000000,0.0000000000,0.0654321611,0.0000000000,0.1887363195,0.1965887249,0.0078702206,0.0000000000,0.0000000000,0.0654411390,0.0000000000,0.0226322748,0.0045326687,0.0000000000,0.0102305319,0.0118590007,0.0167836063,0.0405634865,0.0000000000,0.0409394577,0.6885229945,0.7450429201,0.0000000000,0.0000000000,0.0985083580,0.1219390258,0.0351854675,0.0403300487,0.1360557526,0.0000000000,0.3437218666,0.2555385530,0.1300765723,0.1342538595,0.0714668259,0.0761781186,0.0863355771,0.1266758293,0.2443902194,0.2443479598,0.0387141034,0.0000000000,0.0000000000,0.0449916013,0.3126533329,0.4138297439,0.2774090171,0.3411943018,0.0000000689,0.0070632286,0.0066368133,0.3038136363,-0.0040561240,0.0923576057,-0.0033326466,-0.0057577379,0.0923909992,0.0023516421
03:23:34:00.055,61,0.1884301901,0.1994781196,0.0000000000,0.0000000000,0.0000000000,0.0646550059,0.0000000000,0.1884620339,0.1993386149,0.0109619228,0.0000000000,0.0000000000,0.0646638870,0.0000000000,0.0222358443,0.0044118296,0.0000000000,0.0102033895,0.0118995328,0.0167172831,0.0401905999,0.0000000000,0.0403263681,0.6894425750,0.7452517152,0.0000000000,0.0000000000,0.0987706482,0.1217059195,0.0349877663,0.0396785289,0.1357443184,0.0000000000,0.3438816965,0.2555655241,0.1299334615,0.1341477185,0.0715046003,0.0760651007,0.0868205205,0.1265012622,0.2438169420,0.2437700927,0.0386673026,0.0000000000,0.0000000000,0.0445268601,0.3126382232,0.4123672545,0.2782420814,0.3405413628,0.0000000668,0.0046057776,0.0069083795,0.3055553138,-0.0058088582,0.0936617702,-0.0037918449,-0.0075314343,0.0936952382,0.0019728146
